task_name,name,instruction,explicit_shader_terms,shader_file_count,shader_files,candidate,category
task_0118,Trap Spawning Points Visual Inverse,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. First, offset the Sprite2D's position so that the center of the rectangle within trap texture lands exactly at (0, 0). Then, place SpawnTop at the tip of the upper spike, and SpawnBot at the position of the tip of the lower spike; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0119,Trap Spawning Points Visual Alignment Horizontal,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnLeft and SpawnRight. Place SpawnLeft at the tip of the spike on the left, and SpawnRight at the position of the tip of the spike on the right; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnRight's z_index to 1.",,0,,False,not_shader
task_0120,Trap Spawning Points Imitating,"In the main scene, add a node named TrapTop by referencing the existing TrapBot's implementation. Keep all other attributes of the new node and its children the same as the original TrapBot, while modifying the position of TrapTop to (0, -32) so it appears above TrapBot, and set the rotation of the sprite node to 270 degrees so it looks flipped.",,0,,False,not_shader
task_0121,Portrait Balloon Layout Alt,"Build the portrait-ready dialogue balloon in `scenes/portrait_balloon.tscn`. Wrap the dialogue content in an `HBoxContainer` with a named TextureRect portrait slot (150×150 min size) alongside the VBox text column, set the separation to 30 px, and flag the portrait node as unique for scripts. Name the HBox node as `HBoxContainer`, and the portrait node `PortraitTexture`. Update the node order to ensure that the portrait appears to the right of the dialog text. Update the balloon theme so every MarginContainer side uses 30 px padding, the default font size is 26, the panel background switches to the ""RPG blue"" (#17438C) color, and the response buttons use matching blue normal/focus StyleBoxFlat resources (slightly darker blue for normal, and lighter blue for focus).",,0,,False,not_shader
task_0122,Codex Interactable Highlight Resource,"Author res://scripts/interactable_item.gd so it extends Node3D with class_name InteractableItem, exports a MeshInstance3D named item_highlight_mesh, hides that mesh in _ready(), and provides gain_focus() / lose_focus() methods that toggle its visibility. Attach the script to the RigidBody3D in res://scenes/item_pickup.tscn, set its collision_layer to 2, collision_mask to 3, and assign MeshInstance3D/Highlight to the export. Ensure the Highlight child stays hidden by default while using an emissive StandardMaterial3D for its outline; the highlight box mesh should have its normals inversed to appear as highlight, and the material must emit yellow color (#ffff00). Create res://scripts/item_data.gd as a Resource with exported item_name (String) and item_model_prefab (PackedScene), then add res://resources/items/test_cube.tres using that script so it stores the name ""Test Cube"" and points item_model_prefab to res://scenes/item_pickup.tscn. Leave the ItemPickup instance in res://scenes/main.tscn so the prefab is visible in the scene tree.",,0,,False,not_shader
task_0123,TileMap Migration,"In Main.tscn, update the deprecated TileMap node under Main by replacing it with the newer TileMapLayer nodes: for each layer in TileMap, add a new TileMapLayer node as the child of TileMap while keeping its tilemap data and z-index. The child node's name should be the same as the original layer's name in TileMap. The order of child noes should be kept the same as the original order of the layers. Finally, change the node type of TileMap to Node2D while keeping its node name.",,0,,False,not_shader
task_0124,Codex Enemy Hit SFX Plus,"In res://scenes/enemy.tscn, add a VariablePitchAudioStreamPlayer child named VariablePitchAudioStreamPlayer with res://assets/sounds/hit_sound.wav and set volume_db to 5.0. Add a new audio bus named `Enemy`, route it to send to `Sounds`, and set the audio bus of the VariablePitchAduioStreamPlayer node to Enemy.",,0,,False,not_shader
task_0125,TileMap Atlas Physics Layer Full Course,"In assets/tile_set.tres, set up a physics layer and paint collision shapes for tiles: in the TileSet, enable physics layer 0 with collision layer 2; then, add a full-tile collision polygon to the atlas tile at all solid tiles so it covers the entire 18x18 tile. Solid tiles are defined as tiles in which at least 95% of the 18×18 pixels are opaque. This includes the dirt, grass, snow, mushroom platform, and box tiles in this tileset.",,0,,False,not_shader
task_0126,Fractal Control UI Panel Original,"In `scenes/UI.tscn`, configure the `UI` Panel to match the control panel layout. Set `self_modulate` alpha to 0.784314, set anchors so the bottom is anchored and the right offset is 320, and set `grow_vertical` to BOTH. Add a `VBoxContainer` named `Menu` with left/right offsets 10 and 310, then add two child blocks: `FullScreenBlock` (HBoxContainer) with a Label named `Full screen label` text `(F)ull Screen: ` and a CheckButton named `FullScreen` pressed by default, and `FractalBlock` (HBoxContainer) with a Label text `Select Fractal: ` plus Buttons named `Mandelbrot Button` and `Julia Button` with matching texts (""Mandelbrot"", etc.).",,0,,False,not_shader
task_0127,Codex Music Bus Autoload Alt,"In res://scenes/music_player.tscn, set the MusicPlayer AudioStreamPlayer to use res://assets/sounds/music.ogg, enable autoplay, and set its bus to Music. In project settings, add MusicPlayer as an autoload pointing to res://scenes/music_player.tscn, and configure the audio bus setting so that both Master and Music buses are muted.",,0,,False,not_shader
task_0128,Fractal Panel With Julia Shader Alt,"In `scenes/main.tscn`, add a TextureRect named `Panel` under `Main`. Set its anchors to fill the viewport (use the FULL_RECT preset for anchors preset), assign `materials/julia.material` to the `material` property, set `icon.png` as its texture, and edit julia.material to set the `seed` shader parameter in the material to (0.40, -0.20) without modifying julia.gdshader.",".gdshader,shader",3,tasks/task_0128/materials/julia.gdshader;tasks/task_0128/materials/mandelbrot-double.gdshader;tasks/task_0128/materials/mandelbrot.gdshader,True,shader_integration
task_0129,Build the gritty world environment skybox,"Under Main, configure the WorldEnvironment so its Environment keeps the procedural sky background (background_mode = Sky) with the ProceduralSkyMaterial's sky colors (both horizon and top) set to Color(0.0, 0.0, 0.0), set the Environment's sky cover to skybox2.png in assets/textures/, switches to ACES tone mapping, enables SSR with 128 max steps and 0.51 depth tolerance, enables SSAO at intensity 5.54, enables SDFGI with occlusion (bounce feedback 1.44, 6 cascades, 0.1 min cell size), and activates glow using LensDirtTexture.png with normalized screen blend (intensity 4.33, strength 0.88, bloom 0.05).",,0,,False,not_shader
task_0130,Enable fog and LUT grading,"Enable linear fog in the shared WorldEnvironment, tint it to #848d9e with density 0.001 and sky affect 0.147, enable volumetric fog with albedo Color(0.8706, 0.7961, 0.7726), use FOG_MODE_DEPTH for fog_mode, and turn on Adjustments so the color correction slot uses the provided ExtremeLUT.png Texture3D as its lookup table.",,0,,False,not_shader
task_0131,Minimap UI Complex,"Implement the minimap UI frame and markers. Inside Main/CanvasLayer/Minimap, size the Minimap MarginContainer to 200x200 with 5px margins, add a NinePatchRect Frame using panel_woodDetail_blank.png with 64px patch margins, add a sibling MarginContainer named ""Content"" with 20px margins containing a TextureRect Grid set to Tile stretch with pattern_blueprintPaper.png, and under Grid create PlayerMarker/MobMarker/AlertMarker Sprite2D nodes using the arrow, red jewel, and yellow exclamation textures (PlayerMarker centered, Mob/Alert hidden). For all textures, use the provided .png files. Don't write any script or create new code file.",,0,,False,not_shader
task_0132,Minimap marker logic Complex,"Implement the minimap logic: export a Player reference and a zoom property with a clamped setter, cache the grid and marker prototypes, center the player marker after the first frame, compute grid_scale from the grid size and viewport, duplicate and show markers for every node in the minimap_objects group using their minimap_icon keys, store them in a 'markers' dictionary, rotate (player rotation + PI/2) and position markers each frame relative to the player (scaling to 0.75 and clamping when off the grid), implement _on_object_removed which removes and erases markers when called, and implement _on_gui_input which handles mouse wheel gui_input to adjust zoom. Ensure the world scene connects minimap_objects ""removed"" signals to the minimap while mobs/crates have the ""removed"" signals, expose each one's ""minimap_icon"", and ensure mobs/crates belong to the minimap_objects group.",,0,,False,not_shader
task_0133,River Raid Power HUD,"Create a UI scene with a CanvasLayer root named UI. Add a ControlPanelRect ColorRect (with the bottom-wide anchor mode and a custom minimum height of 58) tinted grey (rgba = (0.6, 0.6, 0.6, 1.0)), place Lives: 3 and Points: 0 labels inside it (with names LivesLabel and PointsLabel), and add PowerMeter and PowerIndicator TextureRects inside it that use Fuel-Meter.png and Fuel-Indicator.png respectively with the meter being bottom-anchored and centered. Include a hidden GameOverView CenterContainer containing a ColorRect (with name ColorRect), and add a GAME OVER label inside the ColorRect (with name Label).",,0,,False,not_shader
task_0134,River Raid Power HUD A,"Create a UI scene with a CanvasLayer root named UI. Add a ControlPanelRect ColorRect using the Bottom Wide preset with a custom minimum height of 58 and a grey tint of rgba (0.6, 0.6, 0.6, 1.0). Place LivesLabel and PointsLabel inside it with the texts Lives: 3 and Points: 0, add PowerMeter and PowerIndicator TextureRects using Fuel-Meter.png and Fuel-Indicator.png, and include a hidden GameOverView CenterContainer with a ColorRect and a Label that says GAME OVER.",,0,,False,not_shader
task_0135,River Raid Power HUD B,"In scenes/ui.tscn, make UI a CanvasLayer. Add a grey ControlPanelRect ColorRect with the Bottom Wide layout preset so it stays attached to the bottom as its minimum height grows, set its custom minimum height to 58, add LivesLabel with Lives: 3 and PointsLabel with Points: 0, place a centered bottom PowerMeter using Fuel-Meter.png, add PowerIndicator using Fuel-Indicator.png, and include a hidden GameOverView with ColorRect and Label reading GAME OVER.",,0,,False,not_shader
task_0136,Sky Patrol Status Strip,"Create a UI scene with a CanvasLayer root named UI. Add a StatusStrip ColorRect using the Bottom Wide preset with a custom minimum height of 58 and a grey tint of rgba (0.6, 0.6, 0.6, 1.0). Inside it place HealthLabel with Health: 3 and ScoreLabel with Score: 0, add PowerMeter and PowerIndicator TextureRects using Fuel-Meter.png and Fuel-Indicator.png with the meter centered along the bottom, and add a hidden DefeatView CenterContainer with a ColorRect and a Label that says DEFEAT.",,0,,False,not_shader
